numero_ej,nom_du_projet,nom_fournisseur,montant_engage,numero_ds,source
,Atlas de la biodiversité de la Costa Verde,COMMUNAUTE DE COMMUNES DE LA COSTA VERDE,95200,19895241,OFB
,"Atlas de la biodiversité communale du Grand Site de France Conca d’Oru, vignoble de Patrimonio – golfe de Saint-Florent","GRAND SITE DE CONCA D'ORU, VIGNOBLE DE PATRIMONIO - GOLFE DE SAINT-FLORENT",147200,18893928,OFB
,Atlas de la Biodiversité communale de la ville d'Erstein,COMMUNE DE ERSTEIN,40000,18098649,OFB
,ATLAS DE LA BIODIVERSITE COMMUNALE DE GESPUNSART,COMMUNE DE GESPUNSART,30634.74,19875172,OFB
,Atlas de Biodiversité Communale des anciens Canaux de Moselle Sud,SYNDICAT MIXTE DU PAYS DE SARREBOURG,135420.8,19658165,OFB
,Actualisation des Atlas de la Biodiversité Communale du parc naturel régional de Lorraine,PNR DE LORRAINE,249503.33,19949888,OFB
,Atlas de la Biodiversité des Vosges Centrales,SCOT DES VOSGES CENTRALES,250000,19841510,OFB
,Atlas de la Biodiversité communale de l'Anse-Bertrand,COMMUNE D ANSE BERTRAND,229040.8,18996475,OFB
,Atlas de la Biodiversité Communale de Marie-Galante,COMMUNAUTE DE COMMUNES DE MARIE GALANTE,141603,16798782,OFB
,Atlas de la Biodiversité Communale de Sinnamary,GROUPE ETUDE PROTECTION OISEAUX GUYANE,250000,16895596,OFB
,Atlas de la biodiversité intercommunale de la CCFL,COMMUNAUTE DE COMMUNES FLANDRE-LYS,118320,16452345,OFB
,Elaboration d'un atlas de la biodiversité sur des parcs d'activités de DOUAISIS AGGLO,DOUAISIS AGGLO,60000,16330642,OFB
,Atlas de la Biodiversité Communal de la Communauté d'Agglomération Hénin-Carvin,COMMUNAUTE D'AGGLOMERATION D'HENIN-CARVIN,87620,17911683,OFB
,"ABC ""Vallée de la Somme, de l'Ancre et de l'Hallue"" - Communauté de Communes du Val de Somme",CC VAL DE SOMME,161270.23,19238132,OFB
,Atlas de la Biodiversité Communale - Communauté d'Agglomération de la Baie de Somme,PNR BAIE DE SOMME 3 VALLEES,222043.81,17635828,OFB
,"Atlas de la Biodiversité Communale des Vallées de la Louette et de la Chalouette (Châlo Saint Mars, Chalou Moulineux, Saint Hilaire)",COMMUNE DE CHALO SAINT MARS,193434,19448102,OFB
,Réalisation d'Atlas de la Biodiversité Communale,COMMUNE DE VILLENNES-SUR-SEINE,9771,16888618,OFB
,Atlas de biodiversité communale du Vaudoué,COMMUNE LE VAUDOUE,30400,16870052,OFB
,ATLAS DE LA BIODIVERSITE COMMUNALE DE MITRY-MORY,COMMUNE MITRY MORY,51200,16853319,OFB
,"La commune de Changis-sur-Marne œuvre en faveur de la biodiversité et souhaite mettre en place un Atlas de la Biodiversité Communale qui renforcera la connaissance des richesses naturelles du territoire. Oiseaux, papillons, plantes, mammifères, poissons, amphibiens et reptiles (recensés pendant 2 ans) afin de mieux les préserver. Afin que chaque acteur du territoire puisse apporter sa contribution et participer activement à la préservation du patrimoine naturel, les différents outils de recensement des espèces seront présentés lors de manifestations spécifiques.",COMMUNE CHANGIS SUR MARNE,51616,16871009,OFB
,"ATLAS DE LA BIODIVERSITE COMMUNALE DES VILLES DE JOUY-EN-JOSAS, BIEVRES ET BUC",COMMUNE DE JOUY EN JOSAS,104528,19853631,OFB
,REALISATION D'UN ATLAS DE LA BIODIVERSITE COMMUNALE,COMMUNE DE SAINT PIERRE DU PERRAY,60552,18728367,OFB
,Atlas de la Biodiversité Communale de Louveciennes,COMMUNE DE LOUVECIENNES,64649.42,19538589,OFB
,Atlas de la Biodiversité Communale de Verneuil-sur-Seine,COMMUNE DE VERNEUIL-SUR-SEINE,46786.02,19523187,OFB
,Atlas de la biodiversité communautaire de la communauté de communes Plaines et Monts de France,CC PLAINES ET MONTS DE FRANCE,169600,18982920,OFB
,Mise en oeuvre d'un Atlas de la Biodiversité Intercommunal,SAINT QUENTIN EN YVELINES,115188.96,16341347,OFB
,Atlas de la biodiversité communale 2025 - 2027 des communes du Parc naturel régional de la Haute Vallée de Chevreuse,PNR HVC,250000,19340211,OFB
,Atlas de la biodiversité intercommunale de de la Communauté d’Agglomération du Grand Nord de Mayotte,CA DU GRAND NORD DE MAYOTTE,154020.4,19889608,OFB
,Atlas de la Biodiversité d'Amfreville-la-Mivoie et Belbeuf,COMMUNE DE AMFREVILLE LA MI VOIE,96000,16338155,OFB
,Atlas Biodiversité Communale,COMMUNE DE SAINT REMY,53086.8,16719700,OFB
,ABC de Rémilly Les Marais,COMMUNE DE REMILLY LES MARAIS,21600,18061131,OFB
,Réalisation d'un Atlas de la Biodiversité Communale,COMMUNE DE SAINT PAIR SUR MER,67386.26,19375514,OFB
,Atlas de la Biodiversité Communale - Dieppe-Maritime,COMMUNAUTE D AGGLOMERATION DE LA REGION DIEPPOISE,100832,16523470,OFB
,Réalisation d'un Atlas de la Biodiversité Communale sur le territoire de la Communauté de communes Falaises du Talou,COMMUNAUTE DE COMMUNES FALAISES DU TALOU,148467.2,16473956,OFB
,Réalisation d'un Atlas de la Biodiversité Communale,COMMUNE DE NAVARRENX,31900,16640407,OFB
,Atlas de la Biodiversité Communale de MAIRÉ,COMMUNE DE MAIRE,30800,11530432,OFB
,Atlas de la biodiversité communale de Saint Martin Château,COMMUNE DE SAINT MARTIN CHATEAU,24150,16469627,OFB
,Atlas de la biodiversité communale de Bayonne,COMMUNE DE BAYONNE,55176,16467683,OFB
,Atlas de la Biodiversité Intercommunale de Faux-la-Montagne et de La Villedieu,COMMUNE DE FAUX LA MONTAGNE,23000,16672859,OFB
,Elaboration d'un atlas de biodiversité communale,COMMUNE DE CHATELLERAULT,32728,18133933,OFB
,Mise en œuvre d'un atlas de la biodiversité communal à Razès,COMMUNE DE RAZES,46672.4,19551356,OFB
,Atlas de la biodiversité communale,COMMUNE D'IZON,28768,16816287,OFB
,ABC de Bussac-sur-charente,COMMUNE DE BUSSAC,42084,19924383,OFB
,Atlas de la Biodiversité Communautaire du Grand Guéret,COMMUNAUTE D AGGLOMERATION DU GRAND GUERET,72000,18111748,OFB
,Atlas de Biodiversité Intercommunale de la Communauté de Communes de Charente-Limousine,CC DE CHARENTE LIMOUSINE,226528.94,17735282,OFB
,Atlas de la Biodiversité Communale intercommunal de la communauté de Communes Aunis Sud,CC AUNIS SUD,250000,19536644,OFB
,"Atlas de la biodiversité intercommunal des communes d'Arudy, Lys et Sévignacq-Meyracq sur le territoire du Parc national des Pyrénées",PARC NATIONAL DES PYRENEES,81737.6,16804138,OFB
,Atlas de la biodiversité communale de Cahors,COMMUNE DE CAHORS,36518.1,16650185,OFB
,Réalisation d'un ABC Biodiversité,COMMUNE DE SAINT ANTONIN NOBLE VAL,43300,17771508,OFB
,Atlas de la biodiversité communale de Bédouès-Cocurès,COMMUNE DE BEDOUES-COCURES,20060,18090789,OFB
,Atlas de la biodiversité communale d'Assas,COMMUNE D ASSAS,39916,18106076,OFB
,Réalisation d'un Atlas de la Biodiversité Communale,COMMUNE DE LA SALVETAT SAINT GILLES,65832.9,19724081,OFB
,Atlas de la biodiversité communale de Blagnac,COMMUNE DE BLAGNAC,39000,19351949,OFB
,Atlas de la Biodiversité Communale de Bagnères de Bigorre,COMMUNE DE BAGNERES DE BIGORRE,77427.2,18066847,OFB
,Atlas de la Biodiversité Communale,COMMUNE DE BIO,89400,19934558,OFB
,Réalisation d'un atlas de la biodiversité communale,COMMUNE DE MARCIAC,50000,19889566,OFB
,Atlas de la Biodiversité Communale,COMMUNE DE SAINT JEAN,35000,19439412,OFB
,Atlas de la Biodiversité Communale de Balma,COMMUNE DE BALMA,53120,19601519,OFB
,Atlas de Biodiversité Communale du Capcir,COMMUNE LES ANGLES / CAPCIR,117593.49,16739746,OFB
,Réalisation d'un Atlas de la Biodiversité InterCommunale sur le territoire des Aspres,COMMUNAUTE DE COMMUNES DES ASPRES,249960,18450854,OFB
,Atlas de la biodiversité inter-communale des Gorges et Piémonts de la Montagne Noire,CARCASSONNE AGGLO,113360,19759941,OFB
,Elaboration d'un atlas intercommunale de biodiversité,OUEST AVEYRON COMMUNAUTE,160000,19779017,OFB
,Développement de l'Atlas de la Biodiversité interCommunale du Sicoval,COMMUNAUTE D'AGGLOMERATION DU SICOVAL,127960,16844851,OFB
,REALISATION DE L'ATLAS DE LA BIODIVERSITE INTERCOMMUNAL DU CARMAUSIN-SEGALA,COMMUNAUTE DE COMMUNES CARMAUSIN-SEGALA,120388,17447159,OFB
,"Atlas de la Biodiversité Communale sur trois communes de la CCPHG : Frontignan-de-Comminges, Malvezie et Saint-Pé-d’Ardet",CC PYRENEES HAUT GARONNAISES,28000,18101563,OFB
,Atlas de la Biodiversité Communale du PETR du Haut-Rouergue,PETR DU HAUT ROUERGUE,171230.33,18134675,OFB
,Atlas de la biodiversité intercommunale de Pays Ségali Communauté,EPAG DES EAUX DU BASSIN VERSANT VIAUR,219107.07,19895801,OFB
,ATLAS INTERCOMMUNAL DE LA BIODIVERSITE SUR LE BASSIN VERSANT DE L’ETANG DE SALSES-LEUCATE,SYNDICAT MIXTE R.I.V.A.G.E,199971,19828484,OFB
,"Elaboration des Atlas de Biodiversité Communale de Batz-sur-Mer, La Turballe, Le Croisic, Le Pouliguen et Piriac-sur-Mer",COMMUNAUTE D'AGGLOMERATION DE LA PRESQU'ILE DE GUERANDE ATLANTIQUE,134017.27,16711476,OFB
,Atlas de la Biodiversité Communale (ABC) en Pays du Mans,SM DU PAYS DU MANS,136360,19506027,OFB
,Atlas de la biodiversité communale,COMMUNE DE BARBENTANE,38305.8,16843164,OFB
,Atlas de Biodiversité Communale de Bormes-les-Mimosas,COMMUNE DE BORMES LES MIMOSAS,38055,17328027,OFB
,ATLAS DE LA BIODIVERSITE COMMUNALE DE CLAMENSANE,COMMUNE DE CLAMENSANE,36665,17914737,OFB
,Atlas de la Biodiversité Communale,COMMUNE DE LA CROIX VALMER,45000,19845553,OFB
,ATLAS DE LA BIODIVERSITE COMMUNAL DE SAINT GENIEZ 04200,COMMUNE DE SAINT GENIEZ,39600,17894626,OFB
,Mobiliser pour mieux Connaître et mieux Agir avec l'Atlas de la Biodiversité Communale,COMMUNE DE SAUSSET LES PINS,38400,17326421,OFB
,Atlas de la Biodiversité communale,COMMUNE D AUBAGNE,32000,19918544,OFB
,Abc de la Biodiversité sur le territoire de TOURNEFORT et La TOUR,COMMUNE DE TOURNEFORT,40000,18090191,OFB
,Atlas de la Biodiversité Communale de Villeneuve Loubet,COMMUNE DE VILLENEUVE LOUBET,148123.69,18917305,OFB
,"Atlas de la biodiversité de Venelles - ""Construire un territoire durable avec le vivant""",COMMUNE DE VENELLES,31480,16443921,OFB
,Atlas de la biodiversité communale,COMMUNE DE LAMBESC,31966.23,19239804,OFB
,Atlas de la biodiversité intercommunale des Sorgues du Comtat,CA LES SORGUES DU COMTAT,181028,17783029,OFB
,réalisation de 7 atlas de la biodiversité communale,METROPOLE NICE COTE D AZUR,250000,19934885,OFB
,Atlas de la biodiversité communale du Parc naturel régional du Verdon : communes de Rougon (04) et Esparron-de-Verdon (04),PNR DU VERDON,105404.32,19172585,OFB
,Atlas de la biodiversité et de la géodiversité communale,PNR DU LUBERON,130488,19865248,OFB
,Atlas de la biodiversité communale des communes du Mercantour,PARC NATIONAL DU MERCANTOUR,249920,18048963,OFB
